"vremia","191HL","192HL","193BL","194BL","191HR","192HR","193BR","194BR","281NL","282NL","283BL","284BL","281NR","282NR","283BR","284BR","301BL","302BL","303HL","304HL","301BR","302BR","303HR","304HR","321BL","322BL","323HL","324HL","321BR","322BR","323HR","324HR","341BL","342BL","343HL","344HL","341BR","342BR","343HR","344HR","461L","462L","463L","461R","462R","463R","G11L","G12L","G13L","G14L","G15L","G16L","G17L","G11R","G12R","G13R","G14R","G15R","G16R","G17R","G21L","G22L","G23L","G24L","G25L","G26L","G27L","G21R","G22R","G23R","G24R","G25R","G26R","G27R","D12","D13","D14","D15","D16","D17","D18","D19","D20","U64","RasxCD"
"2020-06-30 00:10:08.609","27","28","28","29","27","28","28","30","29","34","32","30","30","32","33","30","35","32","31","32","27","34","32","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","34","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1300","1700"
"2020-06-30 00:10:09.625","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","35","32","31","32","27","34","32","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.6","4.4","4.2","3.6","2.9","3","2.8","1310","1630"
"2020-06-30 00:10:10.796","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","35","32","31","32","27","34","32","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","49","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.6","4.4","4.2","3.6","2.9","3.1","2.7","1320","1740"
"2020-06-30 00:10:11.812","27","28","28","29","27","28","28","30","29","33","32","30","30","32","33","30","35","32","30","32","27","34","32","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.6","4.4","4.2","3.6","2.9","3","2.7","1330","1650"
"2020-06-30 00:10:12.890","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","35","32","31","32","27","34","32","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","34","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.2","4.6","4.4","4.2","3.6","2.9","3","2.7","1330","1820"
"2020-06-30 00:10:13.921","27","28","28","29","27","28","28","30","29","34","32","30","30","32","33","30","35","32","31","32","27","34","32","32","36","35","33","40","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.6","4.4","4.2","3.6","2.9","3","2.7","1340","1640"
"2020-06-30 00:10:14.953","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","35","32","31","32","27","34","32","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.2","4.6","4.4","4.2","3.6","2.9","3","2.7","1340","1700"
"2020-06-30 00:10:15.968","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","35","32","31","32","27","34","32","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.6","4.4","4.2","3.6","2.9","3","2.7","1340","1720"
"2020-06-30 00:10:17.015","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","35","32","31","32","27","34","32","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","49","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.6","4.4","4.2","3.6","2.9","3","2.7","1340","1730"
"2020-06-30 00:10:18.031","27","28","28","29","27","28","28","30","29","34","32","30","30","32","33","30","35","32","31","32","27","34","32","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","49","34","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.6","4.4","4.2","3.6","2.9","3","2.7","1340","1770"
"2020-06-30 00:10:19.046","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","35","32","31","32","27","34","32","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","34","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.6","4.5","4.2","3.6","2.9","3","2.7","1340","1720"
"2020-06-30 00:10:20.078","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","35","32","31","32","27","34","32","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","42","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.2","4.6","4.5","4.2","3.6","2.9","3","2.7","1330","1770"
"2020-06-30 00:10:21.265","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","35","32","31","32","27","34","32","32","36","35","33","39","37","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.6","4.4","4.2","3.6","2.9","3","2.7","1330","1700"
"2020-06-30 00:10:22.296","26","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","35","32","31","32","27","34","32","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.2","4.6","4.4","4.2","3.6","2.9","3","2.7","1330","1670"
"2020-06-30 00:10:23.312","27","28","28","29","27","28","28","30","29","34","32","30","30","32","33","30","35","32","31","32","27","34","32","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.2","4.6","4.5","4.2","3.6","2.9","3","2.7","1330","1680"
"2020-06-30 00:10:24.328","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","32","32","36","35","33","39","36","38","36","41","36","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.6","4.5","4.2","3.6","2.9","3","2.7","1320","1720"
"2020-06-30 00:10:25.359","27","28","28","29","27","28","29","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","32","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.6","4.5","4.2","3.6","2.9","3","2.7","1320","1780"
"2020-06-30 00:10:26.390","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","35","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.6","4.5","4.2","3.6","2.9","3","2.7","1310","1680"
"2020-06-30 00:10:27.468","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.2","4.6","4.5","4.2","3.6","2.9","3","2.8","1310","1650"
"2020-06-30 00:10:28.468","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","37","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","34","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.6","4.5","4.2","3.6","2.9","3","2.7","1310","1640"
"2020-06-30 00:10:29.500","27","28","28","29","27","28","29","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.2","4.6","4.5","4.2","3.6","2.9","3","2.7","1310","1550"
"2020-06-30 00:10:30.515","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.2","4.6","4.4","4.2","3.6","2.9","3","2.7","1310","1800"
"2020-06-30 00:10:31.546","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","35","32","31","32","27","34","33","32","36","35","33","40","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.5","4.2","3.6","2.9","3","2.7","1310","1800"
"2020-06-30 00:10:32.578","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","37","36","34","41","36","43","50","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.5","4.2","3.6","2.9","3","2.7","1300","1690"
"2020-06-30 00:10:33.593","26","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","36","34","35","32","35","35","37","36","42","40","37","43","38","36","34","41","36","43","49","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.7","4.5","4.2","3.6","2.9","3","2.7","1300","1680"
"2020-06-30 00:10:34.609","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.7","4.5","4.2","3.6","2.9","3","2.7","1300","1730"
"2020-06-30 00:10:35.625","26","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.7","4.5","4.2","3.6","2.9","3","2.7","1300","1780"
"2020-06-30 00:10:36.640","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.7","4.5","4.2","3.6","2.9","3","2.7","1300","1740"
"2020-06-30 00:10:37.781","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","37","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.7","4.5","4.2","3.6","2.9","3","2.7","1290","1700"
"2020-06-30 00:10:38.828","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","35","35","37","36","42","40","37","43","38","36","34","41","36","43","49","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.7","4.4","4.2","3.6","2.9","3","2.7","1290","1700"
"2020-06-30 00:10:39.843","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","37","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.7","4.5","4.2","3.6","2.9","3","2.8","1290","1690"
"2020-06-30 00:10:40.859","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","37","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.7","4.5","4.2","3.6","2.9","3","2.8","1290","1730"
"2020-06-30 00:10:41.875","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","36","34","35","32","35","35","37","36","42","40","38","43","37","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.7","4.5","4.2","3.6","2.9","3","2.7","1290","1810"
"2020-06-30 00:10:43.031","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","37","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.7","4.5","4.2","3.6","2.9","3","2.7","1280","1760"
"2020-06-30 00:10:44.062","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","36","34","35","32","35","35","37","36","42","40","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.7","4.5","4.2","3.6","2.9","3","2.7","1280","1700"
"2020-06-30 00:10:45.062","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","36","34","35","32","35","35","37","36","42","40","37","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.7","4.5","4.2","3.6","2.9","3","2.7","1280","1810"
"2020-06-30 00:10:46.093","27","28","28","29","27","28","29","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.7","4.5","4.2","3.6","2.9","3","2.7","1280","1710"
"2020-06-30 00:10:47.109","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","49","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.7","4.5","4.2","3.6","2.9","3","2.7","1280","1720"
"2020-06-30 00:10:48.203","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","36","35","37","36","42","40","38","43","37","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.7","4.5","4.2","3.6","2.9","3","2.7","1280","1620"
"2020-06-30 00:10:49.218","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3","2.7","1280","1610"
"2020-06-30 00:10:50.250","26","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","36","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.5","4.2","3.6","2.9","3.1","2.7","1280","1690"
"2020-06-30 00:10:51.265","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.5","4.2","3.6","2.9","3","2.7","1280","1820"
"2020-06-30 00:10:52.281","26","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","39","42","43","35","36","37","32","43","49","50","44","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.5","4.2","3.6","2.9","3.1","2.7","1280","1680"
"2020-06-30 00:10:53.312","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","50","34","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.7","1270","1830"
"2020-06-30 00:10:54.406","26","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3.1","2.7","1270","1680"
"2020-06-30 00:10:55.421","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3","2.8","1270","1750"
"2020-06-30 00:10:56.453","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","49","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.3","4.6","4.4","4.2","3.6","2.9","3","2.7","1270","1800"
"2020-06-30 00:10:57.484","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","42","36","43","50","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3","2.8","1270","1800"
"2020-06-30 00:10:58.500","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","36","35","37","36","42","40","38","43","38","36","34","41","36","43","49","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3","2.8","1270","1680"
"2020-06-30 00:10:59.500","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.3","5.3","4.6","4.4","4.2","3.6","2.9","3","2.8","1270","1620"
"2020-06-30 00:11:00.515","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","49","34","42","34","42","40","42","43","35","36","37","31","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.3","4.5","4.4","4.2","3.6","2.9","3","2.8","1270","1660"
"2020-06-30 00:11:01.531","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.3","4.5","4.4","4.2","3.6","2.9","3","2.8","1270","1770"
"2020-06-30 00:11:02.562","27","28","28","29","27","28","29","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","49","34","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.3","4.5","4.4","4.2","3.6","2.9","3.1","2.8","1270","1820"
"2020-06-30 00:11:03.625","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","38","36","34","41","36","43","50","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.3","4.5","4.4","4.2","3.6","2.9","3","2.8","1270","1750"
"2020-06-30 00:11:04.687","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","38","36","34","41","36","43","49","34","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.3","4.5","4.4","4.2","3.6","2.9","3","2.8","1270","1800"
"2020-06-30 00:11:05.875","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.3","4.5","4.4","4.2","3.6","2.9","3","2.7","1270","1690"
"2020-06-30 00:11:06.890","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","29","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","49","34","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.8","1270","1800"
"2020-06-30 00:11:07.906","26","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.5","4.2","3.6","2.9","3","2.7","1270","1700"
"2020-06-30 00:11:08.937","27","28","28","29","27","28","29","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1270","1650"
"2020-06-30 00:11:09.953","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","38","36","34","41","36","43","49","34","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1260","1770"
"2020-06-30 00:11:10.953","26","28","28","29","27","28","29","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","37","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1260","1620"
"2020-06-30 00:11:12.000","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","49","34","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1260","1670"
"2020-06-30 00:11:13.015","27","28","28","29","27","28","29","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1260","1750"
"2020-06-30 00:11:14.031","26","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","39","36","38","36","41","35","34","35","32","35","35","37","36","42","40","37","43","38","36","34","41","36","43","49","34","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1250","1700"
"2020-06-30 00:11:15.046","26","28","28","29","27","28","28","30","30","34","32","30","30","32","33","29","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","49","35","42","34","42","40","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.5","4.2","3.6","2.9","3","2.7","1250","1730"
"2020-06-30 00:11:16.062","27","28","28","29","27","28","28","30","30","34","32","30","30","32","33","30","34","32","31","32","27","34","33","32","36","35","33","40","37","38","36","41","35","34","35","32","35","35","37","36","42","40","38","43","38","36","34","41","36","43","50","35","42","34","42","39","42","43","35","36","37","32","43","49","50","43","44","38","37","37","51","44","36","40","5.2","5.2","4.5","4.4","4.2","3.6","2.9","3","2.7","1250","1750"
